"centre_band","sea_state","no","species","trip","flightresponse","bin_resp"
25,2,1,"TY","03-Mar Lyness-Houton",0,0
25,2,1,"TY","03-Mar Lyness-Houton",0,1
250,2,1,"SA","03-Mar Lyness-Houton",0,0
25,2,1,"TY","03-Mar Lyness-Houton",0,0
25,2,1,"TY","03-Mar Lyness-Houton",0,0
25,2,2,"TY","03-Mar Lyness-Houton",0,0
250,2,1,"ND","03-Mar Lyness-Houton",0,0
25,2,1,"TY","03-Mar Lyness-Houton",0,1
75,2,1,"TY","03-Mar Lyness-Houton",0,0
25,2,3,"TY","03-Mar Lyness-Houton",0,0
25,2,1,"TY","03-Mar Lyness-Houton",0,1
250,2,4,"LN","03-Mar Lyness-Houton",0,0
25,2,1,"TY","03-Mar Lyness-Houton",0,1
75,2,1,"TY","03-Mar Lyness-Houton",0,0
75,1,1,"TY","03-Mar Lyness-Houton",0,0
250,1,1,"TY","03-Mar Lyness-Houton",0,0
25,1,1,"TY","03-Mar Lyness-Houton",0,1
250,1,3,"LN","03-Mar Lyness-Houton",0,0
250,1,1,"SZ","03-Mar Lyness-Houton",0,0
25,1,1,"TY","03-Mar Houton-Flotta",0,0
75,1,1,"TY","03-Mar Houton-Flotta",0,0
250,1,2,"LN","03-Mar Houton-Flotta",0,1
250,1,1,"RM","03-Mar Houton-Flotta",0,0
250,1,1,"SZ","03-Mar Houton-Flotta",0,1
25,1,1,"TY","03-Mar Houton-Flotta",0,1
250,2,1,"TY","03-Mar Houton-Flotta",0,0
75,1,1,"TY","03-Mar Houton-Flotta",0,0
25,2,1,"TY","03-Mar Houton-Flotta",0,0
25,2,1,"TY","03-Mar Houton-Flotta",0,0
150,2,1,"TY","03-Mar Houton-Flotta",0,0
250,2,1,"TY","03-Mar Houton-Flotta",0,0
250,2,1,"SA","03-Mar Houton-Flotta",0,0
150,2,1,"TY","03-Mar Houton-Flotta",0,0
25,2,1,"TY","03-Mar Houton-Flotta",0,0
250,2,1,"SA","03-Mar Houton-Flotta",0,0
150,2,1,"TY","03-Mar Houton-Flotta",0,0
250,2,1,"TY","03-Mar Houton-Flotta",0,0
250,2,1,"ND","03-Mar Houton-Flotta",0,0
250,2,1,"TY","03-Mar Houton-Flotta",0,0
250,2,2,"ND","03-Mar Houton-Flotta",0,1
250,2,2,"ND","03-Mar Houton-Flotta",0,1
75,2,1,"TY","03-Mar Houton-Flotta",0,0
250,2,3,"ND","03-Mar Houton-Flotta",0,0
25,2,1,"SA","03-Mar Houton-Flotta",0,1
150,2,1,"SA","03-Mar Houton-Flotta",1,1
150,2,1,"TY","03-Mar Houton-Flotta",0,0
150,1,1,"ND","03-Mar Houton-Flotta",0,0
250,1,3,"ND","03-Mar Houton-Flotta",0,0
250,1,5,"E","03-Mar Houton-Flotta",0,0
250,1,6,"ND","03-Mar Houton-Flotta",0,0
250,1,14,"ND","03-Mar Houton-Flotta",0,0
250,1,1,"TY","03-Mar Houton-Flotta",0,0
250,2,1,"ND","03-Mar Houton-Flotta",0,1
75,1,1,"ND","03-Mar Houton-Flotta",0,1
250,2,1,"TY","03-Mar Houton-Flotta",0,0
75,2,1,"ND","03-Mar Houton-Flotta",0,0
150,2,1,"TY","03-Mar Houton-Flotta",0,0
250,2,1,"ND","03-Mar Houton-Flotta",0,0
25,2,1,"TY","03-Mar Houton-Flotta",0,0
25,2,1,"TY","03-Mar Houton-Flotta",1,1
250,2,1,"TY","03-Mar Houton-Flotta",0,0
250,2,1,"ND","03-Mar Houton-Flotta",0,0
25,2,1,"TY","03-Mar Houton-Flotta",0,0
25,2,1,"ND","03-Mar Houton-Flotta",0,1
25,2,2,"TY","03-Mar Houton-Flotta",0,0
25,2,1,"TY","03-Mar Houton-Flotta",0,0
250,2,1,"ND","03-Mar Houton-Flotta",0,0
25,2,1,"TY","03-Mar Houton-Flotta",0,0
150,2,1,"TY","03-Mar Houton-Flotta",0,0
75,2,1,"TY","03-Mar Houton-Flotta",0,0
250,2,2,"E","03-Mar Houton-Flotta",0,0
75,2,2,"TY","03-Mar Houton-Flotta",0,0
250,2,1,"BV","03-Mar Houton-Flotta",0,1
250,2,12,"E","03-Mar Houton-Flotta",0,0
150,2,2,"LN","03-Mar Houton-Flotta",1,1
250,2,3,"LN","03-Mar Houton-Flotta",0,0
250,2,3,"LN","03-Mar Houton-Flotta",0,0
75,2,1,"TY","03-Mar Houton-Flotta",0,0
25,2,2,"E","03-Mar Houton-Flotta",0,1
25,2,1,"E","03-Mar Houton-Flotta",0,1
25,2,5,"LN","03-Mar Houton-Flotta",1,1
150,2,3,"LN","03-Mar Houton-Flotta",0,0
25,2,1,"SA","03-Mar Houton-Flotta",0,1
25,2,1,"SA","03-Mar Houton-Flotta",0,1
25,1,1,"LN","03-Mar Houton-Flotta",0,1
150,1,2,"LN","03-Mar Flotta-Lyness",0,0
150,1,1,"SA","03-Mar Flotta-Lyness",0,0
150,2,2,"E","03-Mar Flotta-Lyness",0,0
250,2,3,"LN","03-Mar Flotta-Lyness",0,0
25,2,7,"E","03-Mar Flotta-Lyness",0,1
75,2,2,"E","03-Mar Flotta-Lyness",0,1
25,2,2,"E","03-Mar Flotta-Lyness",0,1
75,2,5,"E","03-Mar Flotta-Lyness",0,0
75,2,7,"E","03-Mar Flotta-Lyness",0,0
150,2,4,"E","03-Mar Flotta-Lyness",1,1
75,2,5,"E","03-Mar Flotta-Lyness",0,1
75,2,2,"E","03-Mar Flotta-Lyness",0,1
25,2,2,"LN","03-Mar Flotta-Lyness",1,1
250,1,1,"TY","03-Mar Flotta-Lyness",0,0
75,1,1,"TY","03-Mar Flotta-Lyness",0,0
25,1,2,"E","03-Mar Flotta-Lyness",0,1
150,1,9,"E","03-Mar Flotta-Lyness",0,1
250,1,2,"E","03-Mar Flotta-Lyness",0,0
75,1,25,"E","03-Mar Flotta-Lyness",0,1
250,1,3,"LN","03-Mar Flotta-Lyness",0,0
25,1,1,"SA","03-Mar Flotta-Lyness",0,1
250,1,1,"SA","03-Mar Flotta-Lyness",0,0
25,1,1,"TY","03-Mar Flotta-Lyness",0,0
75,1,1,"TY","03-Mar Flotta-Lyness",0,0
25,2,2,"E","03-Mar Flotta-Lyness",0,1
150,2,4,"E","03-Mar Flotta-Lyness",0,0
250,2,1,"E","03-Mar Flotta-Lyness",0,0
250,2,3,"E","03-Mar Flotta-Lyness",0,0
250,2,28,"E","03-Mar Flotta-Lyness",0,0
75,2,1,"ND","03-Mar Flotta-Lyness",0,1
250,1,5,"E","03-Mar Flotta-Lyness",0,0
25,1,1,"TY","03-Mar Flotta-Lyness",0,0
25,1,1,"TY","03-Mar Flotta-Lyness",0,0
150,1,1,"TY","03-Mar Flotta-Lyness",0,0
250,1,14,"E","03-Mar Flotta-Lyness",0,0
250,1,4,"E","03-Mar Flotta-Lyness",0,0
75,1,1,"TY","03-Mar Flotta-Lyness",0,0
75,1,1,"TY","03-Mar Flotta-Lyness",0,0
75,2,1,"ND","03-Mar Lyness-Houton",0,1
75,2,1,"TY","03-Mar Lyness-Houton",0,0
150,2,4,"LN","03-Mar Lyness-Houton",0,0
250,2,23,"LN","03-Mar Lyness-Houton",0,0
75,2,2,"E","03-Mar Lyness-Houton",0,0
250,2,2,"LN","03-Mar Lyness-Houton",0,0
25,2,1,"TY","03-Mar Lyness-Houton",0,0
250,2,3,"TY","03-Mar Lyness-Houton",0,0
250,2,2,"E","03-Mar Lyness-Houton",0,0
25,2,4,"LN","03-Mar Lyness-Houton",1,1
150,2,1,"LN","03-Mar Lyness-Houton",0,0
150,2,2,"LN","03-Mar Lyness-Houton",0,0
250,2,40,"LN","03-Mar Lyness-Houton",0,0
250,2,3,"LN","03-Mar Lyness-Houton",0,0
75,2,1,"LN","03-Mar Lyness-Houton",1,1
75,2,1,"ND","03-Mar Lyness-Houton",0,0
75,2,1,"TY","03-Mar Lyness-Houton",0,0
25,2,1,"LN","03-Mar Lyness-Houton",1,1
250,2,1,"TY","03-Mar Lyness-Houton",0,0
75,2,1,"TY","03-Mar Lyness-Houton",0,0
150,2,7,"E","03-Mar Lyness-Houton",0,0
150,2,2,"E","03-Mar Lyness-Houton",0,0
75,2,2,"E","03-Mar Lyness-Houton",0,1
150,2,2,"LN","03-Mar Lyness-Houton",0,0
150,2,1,"TY","03-Mar Lyness-Houton",0,0
150,2,1,"TY","03-Mar Lyness-Houton",0,0
150,2,3,"E","03-Mar Lyness-Houton",0,0
150,2,2,"LN","03-Mar Lyness-Houton",0,0
25,2,1,"TY","03-Mar Lyness-Houton",0,1
25,2,1,"TY","03-Mar Lyness-Houton",0,1
250,2,6,"E","03-Mar Lyness-Houton",0,0
250,2,3,"E","03-Mar Lyness-Houton",0,0
250,2,12,"E","03-Mar Lyness-Houton",0,0
250,2,1,"LN","03-Mar Lyness-Houton",0,0
25,2,1,"TY","03-Mar Lyness-Houton",0,0
250,2,3,"BV","03-Mar Lyness-Houton",0,1
250,2,1,"RM","03-Mar Lyness-Houton",0,0
25,2,1,"TY","03-Mar Lyness-Houton",1,1
25,2,1,"SA","03-Mar Lyness-Houton",0,0
25,2,1,"TY","03-Mar Lyness-Houton",0,0
150,2,1,"TY","03-Mar Lyness-Houton",0,0
75,2,1,"ND","03-Mar Lyness-Houton",0,1
150,2,1,"ND","03-Mar Lyness-Houton",0,0
75,2,1,"ND","03-Mar Lyness-Houton",0,0
150,2,2,"TY","03-Mar Lyness-Houton",0,0
25,2,1,"E","03-Mar Lyness-Houton",0,1
250,2,4,"E","03-Mar Lyness-Houton",0,0
250,2,1,"ND","03-Mar Lyness-Houton",0,0
250,2,1,"ND","03-Mar Lyness-Houton",0,0
25,2,1,"TY","03-Mar Lyness-Houton",0,0
25,2,1,"TY","03-Mar Lyness-Houton",0,1
250,2,1,"SA","03-Mar Lyness-Houton",0,0
25,2,1,"TY","03-Mar Lyness-Houton",0,1
150,2,1,"TY","03-Mar Lyness-Houton",0,0
250,2,1,"TY","03-Mar Lyness-Houton",0,0
250,2,1,"TY","03-Mar Lyness-Houton",0,0
25,2,1,"TY","03-Mar Lyness-Houton",1,1
25,2,2,"TY","03-Mar Lyness-Houton",0,0
150,2,1,"TY","03-Mar Lyness-Houton",0,0
25,2,2,"TY","03-Mar Lyness-Houton",0,0
75,2,1,"TY","03-Mar Lyness-Houton",0,0
75,2,4,"LN","03-Mar Lyness-Houton",1,1
25,2,1,"SA","03-Mar Lyness-Houton",1,1
75,2,1,"SZ","03-Mar Lyness-Houton",0,0
25,2,1,"TY","03-Mar Lyness-Houton",0,0
75,2,1,"TY","03-Mar Lyness-Houton",0,0
75,2,2,"TY","03-Mar Lyness-Houton",0,0
250,2,2,"LN","03-Mar Lyness-Houton",0,0
250,2,1,"RM","03-Mar Lyness-Houton",0,0
250,2,1,"SA","03-Mar Lyness-Houton",0,0
250,2,3,"SZ","03-Mar Lyness-Houton",0,1
25,2,1,"SA","03-Mar Lyness-Houton",0,0
25,2,1,"TY","03-Mar Lyness-Houton",0,1
25,2,2,"LN","07-Mar Houton-Flotta",0,0
25,2,1,"TY","07-Mar Houton-Flotta",0,0
25,4,1,"TY","07-Mar Houton-Flotta",0,0
75,4,1,"SA","07-Mar Houton-Flotta",0,0
25,4,1,"TY","07-Mar Houton-Flotta",0,0
150,4,1,"ND","07-Mar Houton-Flotta",0,1
25,4,1,"SA","07-Mar Houton-Flotta",1,1
25,4,1,"TY","07-Mar Houton-Flotta",0,1
250,3,2,"E","07-Mar Houton-Flotta",0,0
150,3,1,"TY","07-Mar Houton-Flotta",0,0
25,3,1,"ND","07-Mar Houton-Flotta",0,0
25,3,4,"TY","07-Mar Houton-Flotta",0,0
250,3,2,"ND","07-Mar Houton-Flotta",0,0
75,3,2,"ND","07-Mar Houton-Flotta",0,0
150,3,1,"ND","07-Mar Houton-Flotta",0,0
150,3,2,"ND","07-Mar Houton-Flotta",0,0
150,3,1,"SA","07-Mar Houton-Flotta",0,0
250,3,1,"ND","07-Mar Houton-Flotta",0,0
150,2,3,"LN","07-Mar Houton-Flotta",0,0
250,2,5,"LN","07-Mar Houton-Flotta",0,0
75,2,1,"E","07-Mar Houton-Flotta",0,0
75,2,4,"LN","07-Mar Houton-Flotta",0,0
75,2,4,"E","07-Mar Houton-Flotta",0,0
75,2,3,"LN","07-Mar Houton-Flotta",0,0
25,2,1,"TY","07-Mar Houton-Flotta",0,0
25,2,1,"TY","07-Mar Houton-Flotta",0,0
75,2,2,"TY","07-Mar Houton-Flotta",0,0
75,2,2,"E","07-Mar Houton-Flotta",0,1
25,2,1,"E","07-Mar Flotta-Lyness",0,0
75,2,4,"E","07-Mar Flotta-Lyness",0,0
75,2,2,"E","07-Mar Flotta-Lyness",0,0
25,2,2,"LN","07-Mar Flotta-Lyness",1,1
75,2,7,"LN","07-Mar Flotta-Lyness",1,1
75,2,4,"LN","07-Mar Flotta-Lyness",0,0
25,2,2,"E","07-Mar Flotta-Lyness",1,1
25,2,3,"E","07-Mar Flotta-Lyness",1,1
150,2,2,"E","07-Mar Flotta-Lyness",0,0
75,2,10,"E","07-Mar Flotta-Lyness",1,1
25,2,4,"LN","07-Mar Flotta-Lyness",1,1
25,2,1,"TY","07-Mar Flotta-Lyness",0,0
25,2,2,"E","07-Mar Flotta-Lyness",0,0
150,2,2,"E","07-Mar Flotta-Lyness",0,0
150,2,7,"E","07-Mar Flotta-Lyness",0,0
75,2,3,"E","07-Mar Flotta-Lyness",0,0
150,2,2,"LN","07-Mar Flotta-Lyness",0,0
25,2,2,"E","07-Mar Flotta-Lyness",1,1
150,2,2,"E","07-Mar Flotta-Lyness",0,0
25,2,1,"LN","07-Mar Flotta-Lyness",1,1
25,2,2,"TY","07-Mar Flotta-Lyness",1,1
150,2,1,"TY","07-Mar Flotta-Lyness",0,0
150,2,9,"E","07-Mar Flotta-Lyness",0,0
75,2,3,"LN","07-Mar Flotta-Lyness",0,0
75,2,1,"TY","07-Mar Flotta-Lyness",0,0
150,2,5,"LN","07-Mar Flotta-Lyness",1,1
25,2,1,"TY","07-Mar Flotta-Lyness",1,1
250,2,10,"LN","07-Mar Flotta-Lyness",0,0
75,2,1,"ND","07-Mar Flotta-Lyness",0,0
250,2,3,"LN","07-Mar Flotta-Lyness",0,0
25,2,1,"ND","07-Mar Flotta-Lyness",0,1
250,2,4,"E","07-Mar Flotta-Lyness",0,0
250,2,5,"E","07-Mar Flotta-Lyness",0,0
250,2,1,"TY","07-Mar Flotta-Lyness",0,0
150,2,1,"E","07-Mar Flotta-Lyness",0,1
75,2,2,"E","07-Mar Flotta-Lyness",0,1
250,2,2,"LN","07-Mar Flotta-Lyness",0,0
25,2,2,"E","07-Mar Flotta-Lyness",0,1
25,2,2,"E","07-Mar Flotta-Lyness",0,1
250,2,4,"E","07-Mar Flotta-Lyness",0,0
250,2,1,"TY","07-Mar Flotta-Lyness",0,0
75,2,1,"TY","07-Mar Flotta-Lyness",0,0
250,4,1,"E","07-Mar Houton-Lyness",0,0
150,4,1,"LN","07-Mar Houton-Lyness",0,0
250,4,1,"LN","07-Mar Houton-Lyness",0,0
25,4,1,"LN","07-Mar Houton-Lyness",1,1
150,4,2,"RM","07-Mar Houton-Lyness",0,0
150,4,1,"SZ","07-Mar Houton-Lyness",1,1
75,4,2,"E","07-Mar Houton-Lyness",0,0
75,4,2,"LN","07-Mar Houton-Lyness",1,1
25,4,1,"TY","07-Mar Houton-Lyness",0,1
250,4,3,"LN","07-Mar Houton-Lyness",0,0
75,4,1,"LN","07-Mar Houton-Lyness",0,1
75,4,1,"ND","07-Mar Houton-Lyness",0,1
75,4,1,"TY","07-Mar Houton-Lyness",0,0
25,4,1,"TY","07-Mar Houton-Lyness",0,0
75,4,1,"TY","07-Mar Houton-Lyness",0,0
250,4,1,"ND","07-Mar Houton-Lyness",0,0
250,4,1,"RH","07-Mar Houton-Lyness",0,1
75,4,1,"TY","07-Mar Houton-Lyness",0,0
75,4,1,"TY","07-Mar Houton-Lyness",0,0
150,4,1,"TY","07-Mar Houton-Lyness",0,0
150,4,1,"TY","07-Mar Houton-Lyness",0,0
150,4,1,"TY","07-Mar Houton-Lyness",0,0
250,4,3,"BV","07-Mar Houton-Lyness",0,1
75,4,1,"ND","07-Mar Houton-Lyness",0,1
75,4,1,"RH","07-Mar Houton-Lyness",1,1
25,4,1,"TY","07-Mar Houton-Lyness",1,1
150,4,1,"ND","07-Mar Houton-Lyness",0,1
150,4,1,"ND","07-Mar Houton-Lyness",0,0
250,4,3,"ND","07-Mar Houton-Lyness",0,1
150,4,2,"E","07-Mar Houton-Lyness",0,0
75,4,1,"E","07-Mar Houton-Lyness",1,1
75,4,1,"SA","07-Mar Houton-Lyness",1,1
150,4,4,"E","07-Mar Houton-Lyness",0,0
250,4,6,"E","07-Mar Houton-Lyness",0,0
150,4,1,"TY","07-Mar Houton-Lyness",1,1
75,4,1,"TY","07-Mar Houton-Lyness",1,1
150,4,1,"E","07-Mar Houton-Lyness",0,0
150,4,2,"E","07-Mar Houton-Lyness",0,0
250,4,1,"ND","07-Mar Houton-Lyness",0,0
150,4,1,"TY","07-Mar Houton-Lyness",0,0
25,4,1,"ND","07-Mar Houton-Lyness",0,1
250,4,1,"TY","07-Mar Houton-Lyness",0,0
75,4,1,"TY","07-Mar Houton-Lyness",0,0
75,4,1,"ND","07-Mar Houton-Lyness",0,1
150,3,2,"E","07-Mar Houton-Lyness",0,0
150,3,3,"E","07-Mar Houton-Lyness",0,1
250,3,4,"E","07-Mar Houton-Lyness",0,0
25,4,1,"TY","07-Mar Houton-Lyness",1,1
25,3,2,"TY","07-Mar Houton-Lyness",0,0
25,3,2,"TY","07-Mar Houton-Lyness",0,0
150,4,1,"TY","07-Mar Houton-Lyness",0,0
25,3,1,"TY","07-Mar Houton-Lyness",0,0
25,3,2,"TY","07-Mar Houton-Lyness",0,0
150,3,1,"LN","07-Mar Houton-Lyness",1,1
250,3,9,"LN","07-Mar Houton-Lyness",0,0
250,3,4,"LN","07-Mar Houton-Lyness",0,0
25,3,1,"ND","07-Mar Houton-Lyness",0,1
75,3,1,"TY","07-Mar Houton-Lyness",0,0
150,3,2,"E","07-Mar Houton-Lyness",1,1
250,3,4,"E","07-Mar Houton-Lyness",0,0
75,3,4,"LN","07-Mar Houton-Lyness",1,1
75,3,2,"E","07-Mar Houton-Lyness",0,0
75,3,2,"E","07-Mar Houton-Lyness",1,1
75,3,2,"E","07-Mar Houton-Lyness",0,0
150,3,2,"LN","07-Mar Houton-Lyness",0,0
150,3,4,"LN","07-Mar Houton-Lyness",0,0
150,3,1,"TY","07-Mar Houton-Lyness",0,0
75,3,2,"E","07-Mar Houton-Lyness",0,0
75,3,2,"LN","07-Mar Houton-Lyness",1,1
25,3,2,"E","07-Mar Houton-Lyness",0,1
75,3,6,"E","07-Mar Houton-Lyness",0,0
25,3,19,"LN","07-Mar Houton-Lyness",1,1
75,3,2,"LN","07-Mar Houton-Lyness",0,0
150,3,1,"TY","07-Mar Houton-Lyness",0,0
150,3,70,"E","07-Mar Houton-Lyness",0,0
150,3,40,"LN","07-Mar Houton-Lyness",0,0
250,3,100,"LN","07-Mar Houton-Lyness",0,0
150,3,2,"E","07-Mar Houton-Lyness",0,0
75,3,4,"LN","07-Mar Houton-Lyness",0,0
25,3,1,"TY","07-Mar Houton-Lyness",0,0
25,3,1,"TY","07-Mar Houton-Lyness",0,1
150,3,1,"TY","07-Mar Lyness-Flotta",0,0
25,3,1,"TY","07-Mar Lyness-Flotta",0,0
75,3,1,"TY","07-Mar Lyness-Flotta",0,0
25,3,5,"E","07-Mar Lyness-Flotta",1,1
150,3,2,"E","07-Mar Lyness-Flotta",0,0
75,3,1,"TY","07-Mar Lyness-Flotta",0,0
25,3,2,"E","07-Mar Lyness-Flotta",1,1
250,3,1,"E","07-Mar Lyness-Flotta",0,0
25,3,1,"LN","07-Mar Lyness-Flotta",1,1
150,3,2,"LN","07-Mar Lyness-Flotta",0,0
75,3,3,"LN","07-Mar Lyness-Flotta",1,1
150,3,8,"E","07-Mar Lyness-Flotta",0,0
150,3,2,"LN","07-Mar Lyness-Flotta",0,1
150,3,1,"ND","07-Mar Lyness-Flotta",0,0
25,3,8,"E","07-Mar Lyness-Flotta",0,1
150,3,8,"E","07-Mar Lyness-Flotta",0,0
250,3,2,"E","07-Mar Lyness-Flotta",0,0
250,3,2,"LN","07-Mar Lyness-Flotta",0,0
75,3,1,"TY","07-Mar Lyness-Flotta",0,0
25,3,2,"LN","07-Mar Lyness-Flotta",1,1
250,3,3,"LN","07-Mar Lyness-Flotta",0,0
75,3,1,"LN","07-Mar Lyness-Flotta",1,1
150,3,1,"RM","07-Mar Lyness-Flotta",0,0
25,3,14,"E","07-Mar Lyness-Flotta",0,1
150,3,2,"E","07-Mar Lyness-Flotta",0,0
250,3,5,"E","07-Mar Lyness-Flotta",0,0
75,3,2,"E","07-Mar Lyness-Flotta",1,1
150,3,2,"LN","07-Mar Lyness-Flotta",1,1
75,3,2,"LN","07-Mar Lyness-Flotta",1,1
250,3,4,"RM","07-Mar Lyness-Flotta",0,1
150,3,2,"TY","07-Mar Lyness-Flotta",0,0
75,3,2,"TY","07-Mar Lyness-Flotta",0,0
75,3,1,"TY","07-Mar Lyness-Flotta",1,1
25,3,2,"E","07-Mar Lyness-Flotta",1,1
250,3,4,"E","07-Mar Lyness-Flotta",0,0
150,3,5,"LN","07-Mar Lyness-Flotta",1,1
25,3,2,"E","07-Mar Lyness-Flotta",1,1
75,3,1,"E","07-Mar Lyness-Flotta",0,0
75,3,2,"E","07-Mar Lyness-Flotta",0,0
25,3,1,"LN","07-Mar Lyness-Flotta",1,1
250,3,7,"LN","07-Mar Lyness-Flotta",0,0
75,3,2,"LN","07-Mar Lyness-Flotta",1,1
25,3,2,"E","07-Mar Lyness-Flotta",1,1
150,3,3,"E","07-Mar Lyness-Flotta",0,0
25,2,4,"E","07-Mar Flotta-Lyness",0,1
25,2,5,"E","07-Mar Flotta-Lyness",0,0
25,2,2,"LN","07-Mar Flotta-Lyness",0,1
25,2,2,"LN","07-Mar Flotta-Lyness",1,1
75,2,1,"LN","07-Mar Flotta-Lyness",1,1
25,2,1,"ND","07-Mar Flotta-Lyness",0,1
25,2,2,"E","07-Mar Flotta-Lyness",0,0
25,2,1,"E","07-Mar Flotta-Lyness",0,1
25,2,2,"E","07-Mar Flotta-Lyness",0,0
75,2,1,"E","07-Mar Flotta-Lyness",0,0
25,2,1,"LN","07-Mar Flotta-Lyness",1,1
250,2,2,"LN","07-Mar Flotta-Lyness",0,0
25,2,1,"E","07-Mar Flotta-Lyness",1,1
25,2,1,"E","07-Mar Flotta-Lyness",1,1
25,2,4,"E","07-Mar Flotta-Lyness",0,1
25,2,5,"E","07-Mar Flotta-Lyness",0,1
25,2,2,"E","07-Mar Flotta-Lyness",1,1
25,2,1,"E","07-Mar Flotta-Lyness",1,1
150,2,1,"LN","07-Mar Flotta-Lyness",0,0
250,2,2,"LN","07-Mar Flotta-Lyness",0,0
25,2,1,"TY","07-Mar Flotta-Lyness",1,1
75,2,4,"E","07-Mar Flotta-Lyness",0,1
250,2,2,"LN","07-Mar Flotta-Lyness",0,0
75,2,1,"LN","07-Mar Flotta-Lyness",1,1
75,2,3,"LN","07-Mar Flotta-Lyness",1,1
250,2,1,"RM","07-Mar Flotta-Lyness",1,1
25,2,3,"E","07-Mar Flotta-Lyness",0,0
25,2,4,"E","07-Mar Flotta-Lyness",1,1
75,2,1,"ND","07-Mar Flotta-Lyness",0,1
25,2,1,"E","07-Mar Flotta-Lyness",0,0
250,2,2,"E","07-Mar Flotta-Lyness",0,0
250,2,9,"E","07-Mar Flotta-Lyness",0,0
250,2,9,"LN","07-Mar Flotta-Lyness",0,0
75,2,1,"ND","07-Mar Flotta-Lyness",0,1
25,2,1,"TY","07-Mar Flotta-Lyness",0,0
25,2,4,"E","07-Mar Flotta-Lyness",0,0
250,2,2,"E","07-Mar Flotta-Lyness",0,0
250,2,1,"LN","07-Mar Flotta-Lyness",0,0
150,2,2,"E","07-Mar Flotta-Lyness",0,0
25,2,1,"TY","07-Mar Flotta-Lyness",0,0
75,3,1,"TY","07-Mar Lyness-Houton",0,0
250,3,20,"E","07-Mar Lyness-Houton",0,0
250,3,25,"E","07-Mar Lyness-Houton",0,0
250,3,70,"LN","07-Mar Lyness-Houton",0,0
25,3,1,"TY","07-Mar Lyness-Houton",0,0
150,3,1,"TY","07-Mar Lyness-Houton",0,0
250,3,1,"TY","07-Mar Lyness-Houton",0,0
75,3,100,"E","07-Mar Lyness-Houton",0,1
75,3,22,"LN","07-Mar Lyness-Houton",0,0
75,3,5,"LN","07-Mar Lyness-Houton",1,1
75,3,2,"LN","07-Mar Lyness-Houton",1,1
25,3,1,"TY","07-Mar Lyness-Houton",0,0
25,3,5,"LN","07-Mar Lyness-Houton",1,1
150,3,2,"LN","07-Mar Lyness-Houton",0,0
75,3,1,"TY","07-Mar Lyness-Houton",0,1
25,3,2,"LN","07-Mar Lyness-Houton",1,1
25,3,1,"LN","07-Mar Lyness-Houton",1,1
250,3,3,"LN","07-Mar Lyness-Houton",0,0
25,3,1,"TY","07-Mar Lyness-Houton",0,0
25,3,2,"E","07-Mar Lyness-Houton",0,1
250,3,4,"LN","07-Mar Lyness-Houton",0,0
75,3,1,"LN","07-Mar Lyness-Houton",0,1
75,3,3,"LN","07-Mar Lyness-Houton",1,1
25,3,1,"TY","07-Mar Lyness-Houton",0,1
150,3,1,"TY","07-Mar Lyness-Houton",0,0
150,3,3,"E","07-Mar Lyness-Houton",0,0
250,3,4,"LN","07-Mar Lyness-Houton",0,0
25,3,1,"ND","07-Mar Lyness-Houton",0,0
25,3,1,"ND","07-Mar Lyness-Houton",0,1
75,3,1,"ND","07-Mar Lyness-Houton",0,1
75,3,1,"ND","07-Mar Lyness-Houton",0,0
75,3,1,"TY","07-Mar Lyness-Houton",0,0
250,3,3,"E","07-Mar Lyness-Houton",0,0
25,3,1,"TY","07-Mar Lyness-Houton",0,0
25,3,2,"TY","07-Mar Lyness-Houton",0,1
150,3,1,"TY","07-Mar Lyness-Houton",0,0
250,3,7,"E","07-Mar Lyness-Houton",0,0
25,3,1,"TY","07-Mar Lyness-Houton",0,0
150,3,1,"TY","07-Mar Lyness-Houton",0,0
250,3,3,"E","07-Mar Lyness-Houton",0,0
75,3,1,"ND","07-Mar Lyness-Houton",0,1
75,3,1,"ND","07-Mar Lyness-Houton",0,1
150,3,1,"E","07-Mar Lyness-Houton",0,0
25,3,1,"TY","07-Mar Lyness-Houton",0,0
150,3,1,"TY","07-Mar Lyness-Houton",0,0
75,3,2,"E","07-Mar Lyness-Houton",0,1
75,3,1,"ND","07-Mar Lyness-Houton",0,1
25,3,1,"TY","07-Mar Lyness-Houton",0,1
250,3,2,"E","07-Mar Lyness-Houton",0,0
25,3,1,"TY","07-Mar Lyness-Houton",0,1
250,3,4,"E","07-Mar Lyness-Houton",0,0
75,3,2,"E","07-Mar Lyness-Houton",0,1
250,3,5,"ND","07-Mar Lyness-Houton",0,1
25,3,1,"TY","07-Mar Lyness-Houton",0,0
250,3,1,"E","07-Mar Lyness-Houton",0,0
75,3,1,"TY","07-Mar Lyness-Houton",0,0
75,3,1,"TY","07-Mar Lyness-Houton",0,0
250,3,1,"ND","07-Mar Lyness-Houton",0,0
75,3,1,"TY","07-Mar Lyness-Houton",0,0
250,3,1,"ND","07-Mar Lyness-Houton",0,0
25,3,1,"TY","07-Mar Lyness-Houton",0,1
25,3,1,"TY","07-Mar Lyness-Houton",0,0
25,3,1,"SA","07-Mar Lyness-Houton",0,1
25,3,1,"TY","07-Mar Lyness-Houton",0,0
25,3,1,"TY","07-Mar Lyness-Houton",0,1
75,3,1,"TY","07-Mar Lyness-Houton",0,0
